StateAbbrev,NCESDistrictID,DistrictName,Online_months
AR,500015,Sheridan School District,8
AR,500016,Marmaduke School District,8
AR,500017,Paragould School District,0
AR,500019,Batesville School District,0
AR,500020,Midland School District,0
AR,500021,Izard County Consolidated School District,7
AR,500023,Newport School District,0
AR,500026,Pine Bluff School District,0
AR,500028,Star City School District,0
AR,500029,Gosnell School District,0
AR,500030,Nevada School District,8
AR,500032,Bearden School District,0
AR,500035,Ark. School for the Blind,0
AR,500036,Ark. School for the Deaf,0
AR,500041,Western Yell Co. School District,0
AR,500042,Hamburg School District,8
AR,500043,Mountain Home School District,0
AR,500044,Magnolia School District,0
AR,500045,Rivercrest School District,0
AR,500046,Manila School District,0
AR,500047,Trumann School District,0
AR,500048,East Poinsett Co. School Dist.,0
AR,500049,Dequeen School District,0
AR,500051,Palestine-Wheatley School District,5
AR,500055,Arkansas Arts Academy,0
AR,500059,Academics Plus Public Charter Schools,8
AR,500061,Imboden Charter School District,8
AR,500062,Kipp Delta Public Schools,1
AR,500065,Lafayette County School District,0
AR,500067,Cleveland County School District,0
AR,500068,Emerson-Taylor-Bradley School District,0
AR,500070,Cedar Ridge School District,0
AR,500071,Hillcrest School District,0
AR,500072,Deer/Mt. Judea School District,0
AR,500073,Ouachita River School District,0
AR,500074,Lisa Academy Charter,8
AR,500076,Ozark Mountain School District,8
AR,500078,Haas Hall Academy,0
AR,500079,Two Rivers School District,8
AR,500082,Lawrence County School District,0
AR,500390,Division of Youth Services School System,0
AR,500398,Estem Public Charter School,0
AR,500402,Jacksonville Lighthouse Charter,0
AR,500405,Cossatot River School District,0
AR,500406,Pine Bluff Lighthouse Academy,5
AR,500407,Graduate Arkansas Charter,7
AR,500408,Responsive Ed Solutions Premier High School of Little Rock,3
AR,500409,Responsive Ed Solutions Northwest Ark Classical Academy,0
AR,500411,Exalt Academy of Southwest Little Rock,8
AR,500413,Capital City Lighthouse Academy,0
AR,500417,Arkansas Connections Academy,8
AR,500418,Future School of Fort Smith,8
AR,500419,Jacksonville North Pulaski School District,0
AR,500420,The Excel Center,7
AR,500421,Scholarmade Achievement Place of Arkansas,0
AR,500423,Friendship Aspire Academy Pine Bluff,0
AR,500424,Friendship Aspire Academy Little Rock,0
AR,500425,Responsive Ed Solutions Premier High School of North Little Rock,5
AR,500426,Hope Academy of Northwest Arkansas,7
AR,500427,Friendship Aspire Academy Southeast Pine Bluff,0
AR,502250,Alma School District,0
AR,502280,Alpena School District,0
AR,502430,Arkadelphia School District,8
AR,502550,Armorel School District,0
AR,502580,Ashdown School District,0
AR,502610,Atkins School District,8
AR,502670,Augusta School District,3
AR,502700,Bald Knob School District,0
AR,502730,Barton School District,0
AR,502790,Bauxite School District,8
AR,502820,Bay School District,0
AR,502880,Beebe School District,0
AR,502960,Benton School District,0
AR,503030,Pea Ridge School District,0
AR,503060,Bentonville School District,0
AR,503090,Bergman School District,0
AR,503150,Berryville School District,0
AR,503240,Bismarck School District,0
AR,503300,Blevins School District,0
AR,503320,Blytheville School District,0
AR,503420,Lead Hill School District,3
AR,503450,Booneville School District,0
AR,503480,Bradford School District,0
AR,503630,Brinkley School District,8
AR,503640,Brookland School District,0
AR,503690,Bryant School District,8
AR,503710,Buffalo Island Central School District,0
AR,503750,Cabot School District,0
AR,503770,Caddo Hills School District,0
AR,503840,Calico Rock School District,0
AR,503960,Carlisle School District,0
AR,504020,Westside Cons School District (Craighead),0
AR,504050,Cave City School District,0
AR,504080,Cedarville School District,0
AR,504110,Genoa Central School District,0
AR,504170,White Co. Central School Dist.,0
AR,504200,Charleston School District,0
AR,504350,Clarendon School District,0
AR,504370,Rector School District,8
AR,504380,Clarksville School District,0
AR,504410,Clinton School District,8
AR,504560,Concord School District,8
AR,504590,Conway School District,0
AR,504680,Cotter School District,0
AR,504740,County Line School District,0
AR,504800,Crossett School District,0
AR,504860,Cutter-Morning Star School District,0
AR,504890,Danville School District,0
AR,504930,Dardanelle School District,0
AR,504980,Decatur School District,0
AR,505170,Dermott School District,0
AR,505190,Des Arc School District,0
AR,505340,Dierks School District,0
AR,505410,Dollarway School District,0
AR,505430,Dover School District,0
AR,505470,Drew Central School District,0
AR,505500,Dumas School District,0
AR,505550,Earle School District,0
AR,505580,East End School District,0
AR,505680,El Dorado School District,0
AR,505760,Elkins School District,0
AR,505850,England School District,0
AR,505970,Eureka Springs School District,0
AR,506060,Camden Fairview School District,0
AR,506090,Farmington School District,0
AR,506120,Fayetteville School District,0
AR,506150,Flippin School District,0
AR,506210,Fordyce School District,0
AR,506240,Foreman School District,0
AR,506270,Forrest City School District,0
AR,506330,Fort Smith School District,0
AR,506360,Fouke School District,0
AR,506420,Fountain Lake School District,0
AR,506540,Gentry School District,0
AR,506630,Glen Rose School District,0
AR,506690,Centerpoint School District,8
AR,506840,Gravette School District,0
AR,506870,Green Forest School District,0
AR,506900,Greenbrier School District,0
AR,506930,Greenland School District,8
AR,506990,Greenwood School District,0
AR,507110,Gurdon School District,0
AR,507140,Guy-Perkins School District,0
AR,507170,Hackett School District,0
AR,507230,Hampton School District,0
AR,507290,Harmony Grove School District (Ouachita),5
AR,507320,Harmony Grove School District (Saline),8
AR,507350,Harrisburg School District,0
AR,507380,Harrison School District,0
AR,507530,Hazen School District,0
AR,507560,Heber Springs School District,0
AR,507620,Hector School District,0
AR,507680,Helena/ West Helena School District,3
AR,507710,Hermitage School District,8
AR,507740,Cross County School District,8
AR,507770,Highland School District,6
AR,507840,Hope School District,0
AR,507860,Horatio School District,0
AR,507890,Hot Springs School District,0
AR,507920,Jessieville School District,0
AR,507990,Hoxie School District,0
AR,508040,West Memphis School District,0
AR,508130,Huntsville School District,0
AR,508240,Jasper School District,0
AR,508280,Jonesboro School District,0
AR,508340,Junction City School District,0
AR,508400,Riverview School District,0
AR,508490,Kirby School District,0
AR,508610,Lake Hamilton School District,0
AR,508640,Lakeside School District (Chicot),0
AR,508670,Lakeside School District (Garland),0
AR,508700,Lamar School District,0
AR,508730,Lavaca School District,0
AR,508940,Lincoln School District,0
AR,509000,Little Rock School District,0
AR,509060,Lonoke School District,0
AR,509150,Magazine School District,0
AR,509190,Magnet Cove School District,8
AR,509240,Malvern School District,0
AR,509270,Mammoth Spring School District,0
AR,509330,Mansfield School District,0
AR,509360,Lee County School District,0
AR,509390,Marion School District,0
AR,509420,Marked Tree School District,8
AR,509480,Searcy County School District,0
AR,509510,Marvell-Elaine School District,3
AR,509540,Mayflower School District,0
AR,509570,Maynard School District,8
AR,509600,Mccrory School District,0
AR,509630,Mcgehee School District,0
AR,509720,Melbourne School District,0
AR,509750,Mena School District,0
AR,509780,Mineral Springs School District,0
AR,509840,Monticello School District,8
AR,509990,Mount Ida School District,0
AR,510080,Mt. Vernon/Enola School District,0
AR,510170,Mountain Pine School District,8
AR,510200,Mountain View School District,0
AR,510260,Mountainburg School District,0
AR,510290,Mulberry/Pleasant View Bi-County Schools,0
AR,510320,South Pike County School District,0
AR,510380,Nashville School District,0
AR,510410,Nemo Vista School District,0
AR,510440,Nettleton School District,0
AR,510560,Norfork School District,0
AR,510680,North Little Rock School District,0
AR,510920,Omaha School District,0
AR,510950,Osceola School District,0
AR,510980,Ouachita School District,8
AR,511010,Ozark School District,0
AR,511070,Pangburn School District,8
AR,511130,Paris School District,0
AR,511220,Parkers Chapel School District,0
AR,511340,Perryville School District,0
AR,511370,Piggott School District,0
AR,511610,Pocahontas School District,8
AR,511700,Pottsville School District,0
AR,511730,Poyen School District,8
AR,511760,Prairie Grove School District,0
AR,511820,Prescott School District,0
AR,511850,Pulaski County Special School District,0
AR,511880,Quitman School District,8
AR,511970,Rogers School District,0
AR,512000,Rose Bud School District,0
AR,512060,Russellville School District,0
AR,512090,Salem School District,0
AR,512180,Scranton School District,8
AR,512210,Searcy School District,0
AR,512420,Shirley School District,0
AR,512450,Siloam Springs School District,0
AR,512480,Sloan-Hendrix School District,0
AR,512510,Smackover-Norphlet School District,0
AR,512520,South Conway County School District,0
AR,512540,Southside School District (Independence),0
AR,512570,South Side School District (Van Buren),0
AR,512630,Spring Hill School District,0
AR,512660,Springdale School District,0
AR,512930,Strong-Huttig School District,0
AR,512960,Stuttgart School District,8
AR,513080,Greene County Tech School District,8
AR,513110,Texarkana School District,0
AR,513230,Jackson Co. School District,0
AR,513350,Valley Springs School District,0
AR,513380,Valley View School District,0
AR,513410,Van Buren School District,0
AR,513530,Vilonia School District,0
AR,513560,Viola School District,0
AR,513680,Waldron School District,0
AR,513930,Watson Chapel School District,6
AR,514010,West Fork School District,8
AR,514020,Westside School District (Johnson),0
AR,514040,West Side School District (Cleburne),0
AR,514140,White Hall School District,0
AR,514370,Wonderview School District,0
AR,514400,Woodlawn School District,0
AR,514430,Wynne School District,0
AR,514490,Yellville-Summit School District,0
CA,600001,Acton-Agua Dulce Unified,11
CA,600002,California School for the Blind (State Special Schl),11
CA,600003,California School for the Deaf-Fremont (State Special Schl),11
CA,600006,Ross Valley Elementary,8
CA,600007,CA Sch for the Deaf-Riverside (State Special Schl),11
CA,600009,Cuyama Joint Unified,11
CA,600011,Fort Sage Unified,1
CA,600012,Twin Ridges Elementary,11
CA,600013,Rocklin Unified,5
CA,600014,Hesperia Unified,9
CA,600015,Lucerne Valley Unified,8
CA,600016,Upland Unified,11
CA,600017,Apple Valley Unified,10
CA,600018,Mountain Valley Unified,2
CA,600019,Dublin Unified,10
CA,600020,Pleasanton Unified,10
CA,600021,Sunol Glen Unified,11
CA,600022,Mendota Unified,11
CA,600025,Manhattan Beach Unified,11
CA,600026,El Tejon Unified,8
CA,600027,Lake Elsinore Unified,11
CA,600028,Temecula Valley Unified,11
CA,600029,Murrieta Valley Unified,11
CA,600031,Big Sur Unified,11
CA,600032,Redondo Beach Unified,9
CA,600033,Dos Palos Oro Loma Joint Unified,11
CA,600034,Windsor Unified,11
CA,600035,Farmersville Unified,11
CA,600036,Natomas Unified,9
CA,600037,Ferndale Unified,0
CA,600038,Mattole Unified,8
CA,600039,Delhi Unified,11
CA,600040,Riverdale Joint Unified,11
CA,600042,Warner Unified,11
CA,600043,Scotts Valley Unified,7
CA,600044,Healdsburg Unified,11
CA,600045,Orland Joint Unified,3
CA,600046,Gonzales Unified,11
CA,600047,Tracy Joint Unified,9
CA,600048,Paso Robles Joint Unified,11
CA,600049,Coast Unified,11
CA,600051,Gridley Unified,2
CA,600052,Eureka City Schools,11
CA,600060,Hughson Unified,10
CA,600061,Riverbank Unified,10
CA,600062,Oakdale Joint Unified,10
CA,600063,Waterford Unified,10
CA,600064,Porterville Unified,11
CA,600065,Dinuba Unified,10
CA,600067,Caruthers Unified,11
CA,600068,Golden Valley Unified,8
CA,600069,Valley Center-Pauma Unified,11
CA,600116,Chawanakee Unified,8
CA,600153,Alhambra Unified,10
CA,600158,Turlock Unified,10
CA,600159,Scott Valley Unified,0
CA,600160,Yosemite Unified,9
CA,601331,Trinity Alps Unified,2
CA,601332,Twin Rivers Unified,11
CA,601339,Hamilton Unified,3
CA,601409,Bishop Unified,8
CA,601410,Lammersville Joint Unified,8
CA,601414,Santa Barbara Unified,11
CA,601415,Washington Unified (Fresno Co),9
CA,601418,Woodlake Unified,11
CA,601420,Fortuna Elementary,2
CA,601421,Santa Paula Unified,11
CA,601423,Exeter Unified,11
CA,601426,Bonsall Unified,8
CA,601427,Penn Valley Union Elementary,11
CA,601428,Wiseburn Unified,11
CA,601442,Upper Lake Unified,1
CA,601461,Magnolia Science Academy Santa Ana District,10
CA,601462,River Valley Charter District,11
CA,601463,Vista Springs Charter District,11
CA,601464,Community Montessori District,11
CA,601465,Oakland Charter High District,11
CA,601466,Girls Athletic Leadership School Los Angeles District,11
CA,601467,Pacific Community Charter District,11
CA,601468,Americas Finest Charter District,11
CA,601469,Sycamore Valley Academy District,11
CA,601470,Crete Academy District,11
CA,601471,Accelerated Charter Elementary District,11
CA,601472,Ocean Grove Charter District,9
CA,601473,Classical Academy Vista District,11
CA,601474,B. Roberto Cruz Leadership Academy District,11
CA,601475,Pathways to College K8 District,10
CA,601476,Camino Nuevo Charter High District,11
CA,601477,New Heights Charter District,11
CA,601478,Meadows Arts and Technology Elementary District,11
CA,601479,American Indian Public Charter District,11
CA,601480,Sol Aureus College Preparatory District,11
CA,601481,SOAR Charter Academy District,10
CA,601483,SD Global Vision Academy District,11
CA,601484,PUC Triumph CHRTR Academy & PUC Triumph CHRTR High District,11
CA,601485,Crescent Valley Public Charter II District,11
CA,601486,Palm Lane Elementary Charter District,10
CA,601487,Mojave River Academy - Route 66 District,10
CA,601488,Palisades Charter High District,11
CA,601489,The Heights Charter District,11
CA,601490,CHIME Institutes Schwarzenegger Community District,11
CA,601491,Leadership High District,11
CA,601493,Downtown Charter Academy District,11
CA,601494,Los Angeles Leadership Academy District,11
CA,601495,Wilders Preparatory Academy Charter Middle District,11
CA,601496,Aspire Triumph Technology Academy District,11
CA,601497,Willits Elementary Charter District,11
CA,601498,KIPP Bayview Elementary District,11
CA,601499,Sierra Expeditionary Learning District,5
CA,601500,Options for Youth-Acton District,11
CA,601501,Olive Grove Charter - Buellton District,11
CA,601502,Making Waves Academy District,11
CA,601503,Elevate District,11
CA,601505,Da Vinci Communications District,11
CA,601507,ISANA Himalia Academy District,11
CA,601508,Valley Life Charter District,11
CA,601509,Sweetwater Secondary District,11
CA,601511,Creekside Charter District,5
CA,601512,Sutter Peak Charter Academy District,8
CA,601513,Peabody Charter District,11
CA,601514,Latitude 37.8 High District,11
CA,601515,High Tech High Media Arts District,11
CA,601516,Harbor Springs Charter District,11
CA,601520,Howard Gardner Community Charter District,11
CA,601521,All Tribes Elementary Charter District,11
CA,601522,Audeo Charter District,11
CA,601523,Encore Jr./Sr. High Sch for the Perf & Visual Arts District,10
CA,601524,Aspire Titan Academy District,11
CA,601526,Monsenor Oscar Romero Charter Middle District,11
CA,601527,Iftin Charter District,11
CA,601529,Valor Academy Elementary District,11
CA,601530,PUC Community Charter Elementary District,11
CA,601532,Bright Star Secondary Charter Academy District,11
CA,601534,Los Angeles Academy of Arts and Enterprise District,11
CA,601535,Intellectual Virtues Academy District,11
CA,601536,Rocketship Si Se Puede Academy District,11
CA,601537,Pacific View Charter District,11
CA,601538,Multicultural Learning Center District,11
CA,601540,Environmental Charter Middle - Inglewood District,11
CA,601541,ISANA Palmati Academy District,11
CA,601542,Alliance Kory Hunter Middle District,11
CA,601543,New Designs Charter School-Watts District,11
CA,601544,KIPP Comienza Community Prep District,11
